id,title,upload_date,view_count,like_count,comment_count,duration,description,tags,url,topic,confidence,rationale,timestamp,date,dow,dow_num,hosts,host_pair,n_hosts,has_krystal,has_saagar,has_ryan,has_emily,log_views,log_likes,log_duration,caps_ratio,publish_ts,segment_position,segments_that_day
wEYAaFziegE,Trump GLAZES XI As US Intel Says China Stronger Than Ever,2026-05-14,319153,9176,1600,1371,"Krystal and Saagar discuss Trump glazing Xi at the US China summit. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=wEYAaFziegE,Foreign Policy / War,0.92,Trump praised China's leader while US intelligence warns of Chinese military strength.,1778774486,2026-05-14,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.67342589060869,9.124346658809207,7.223295679562314,0.3829787234042553,1778774486,1,6
XDHrhTeypyQ,Fox News SHOCKED By China's Tech Advantage,2026-05-14,431188,13137,5100,1013,"Krystal and Saagar discuss Fox News shocked by the advancement of China's tech. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=XDHrhTeypyQ,Media / Tech,0.88,Fox News coverage comparing China's technological capabilities to US advantages.,1778776225,2026-05-14,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.974299468876138,9.483187955469509,6.920671504248683,0.37142857142857144,1778776225,2,6
PC1w474PJ6c,China Plans Secret Iran Arms Sales,2026-05-14,242351,5960,979,1136,"Krystal and Saagar discuss China planning secret arms sales to Iran. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=PC1w474PJ6c,Foreign Policy / War,0.95,Intelligence reports of China planning covert arms sales to Iran.,1778778035,2026-05-14,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.398142367528678,8.692825760059396,7.035268599281097,0.20689655172413793,1778778035,3,6
RKHzv5EqRIs,JD Vance GASLIGHTS On Trump Not Caring About American Finances,2026-05-14,168139,4193,573,748,"Krystal and Saagar discuss JD gaslighting on Trump saying he doesn't care about Americans finances. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=RKHzv5EqRIs,Domestic Politics,0.9,JD Vance defending Trump's economic record against criticism.,1778779806,2026-05-14,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.032546297246837,8.341171747170762,6.617402977974478,0.3584905660377358,1778779806,4,6
CumMKXL7Vys,SOCIETAL COLLAPSE: US Reading Test SCORES PLUNGE,2026-05-14,306474,8581,3700,1075,"Krystal and Saagar discuss test scores cratering in the US. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=CumMKXL7Vys,Culture / Society,0.92,Education and literacy statistics showing declining student performance.,1778781610,2026-05-14,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.632888202048989,9.057305735807121,6.980075940561763,0.7804878048780488,1778781610,5,6
3-lAnKWmzUo,Tucker HUMILIATES Kevin O'Leary On Data Centers,2026-05-14,347664,10722,2700,1502,"Krystal and Saagar discuss Tucker humiliating Kevin O'Leary on data centers. 

Zack Exley: https://zackexley.com/


Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=3-lAnKWmzUo,Media / Tech,0.88,Tucker Carlson media segment criticizing O'Leary's views on data centers and technology.,1778783403,2026-05-14,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.758991775103217,9.280052984387483,7.31455283232408,0.425,1778783403,6,6
q5phk5oj7zQ,Iran Expects WAR TO RESUME In 48 Hours,2026-05-18,341284,10784,1300,1269,"Krystal and Saagar discuss reports that the Iran war could resume imminently. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=q5phk5oj7zQ,Foreign Policy / War,0.95,"Iran's warning of imminent military resumption, international conflict escalation.",1779120070,2026-05-18,Monday,0,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.740470254217833,9.285818833152089,7.1459844677143876,0.5172413793103449,1779120070,1,5
rPBQmQHvJJ0,Trump BLASTS His Own Voters Who Say Economy Is Worse,2026-05-18,322791,9672,2600,1631,"Krystal and Saagar discuss Trump blasting his own voters for being concerned about the US economy. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=rPBQmQHvJJ0,Domestic Politics,0.92,"Trump criticizing his own voters' economic concerns, political messaging.",1779121814,2026-05-18,Monday,0,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.684760333948356,9.176990392294629,7.396948602621014,0.3488372093023256,1779121814,2,5
t8PBQg28u2A,Thomas Massie RIPS Pro-Israel Billionaires Ahead Of Tight Primary,2026-05-18,271699,9822,1700,1200,"Krystal and Saagar discuss Thomas Massie ripping pro-Israel donors for dumping millions into his race to take him out of Congress. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=t8PBQg28u2A,Domestic Politics,0.88,Primary election commentary about pro-Israel donors influencing Republican politics.,1779123660,2026-05-18,Monday,0,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.51245011487767,9.19238004659919,7.090076835776092,0.23214285714285715,1779123660,3,5
z_3vdxt1aSM,US Sets Up Cuba INVASION: Claims DRONE THREAT To Key West,2026-05-18,150145,3937,881,773,"Krystal and Saagar discuss the US accusing Cuba of plotting an attack on America as Trump gears up for a potential war. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=z_3vdxt1aSM,Foreign Policy / War,0.95,US military escalation against Cuba over alleged drone threats.,1779125413,2026-05-18,Monday,0,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,11.919356772823718,8.278174290943738,6.650279048587422,0.6086956521739131,1779125413,4,5
9SE-QnhPcx4,"REVEALED: Trump BUYS Palantir, PUMPS STOCK",2026-05-18,286774,8698,1800,1137,"Krystal and Saagar discuss Trump buying and pumping stocks. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=9SE-QnhPcx4,Economy / Finance,0.9,Trump's stock purchase of Palantir and alleged market manipulation.,1779127206,2026-05-18,Monday,0,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.566449728089077,9.070848393157585,7.036148493750536,0.6857142857142857,1779127206,5,5
KOVSX4VExRM,Trump CALLS BACK Iran Attack After Military DIRE WARNING,2026-05-19,362831,10831,1300,1149,"Krystal and Saagar discuss Trump calling off the attack on Iran after a dire warning from military officials. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=KOVSX4VExRM,Foreign Policy / War,0.95,Trump's decision to halt military action against Iran based on military warnings.,1779206433,2026-05-19,Tuesday,1,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.801692440099783,9.290167671835738,7.046647277848756,0.5208333333333334,1779206433,1,5
IQV0QBJRjP8,Trump Creates 1.8 BILLION Slush Fund For His Prosecuted Allies,2026-05-19,120100,3554,1000,1275,"Krystal and Saagar discuss Trump's new slush fund for his political allies who have been prosecuted for crimes. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=IQV0QBJRjP8,Domestic Politics,0.95,"Trump creating financial mechanisms for allies facing prosecution, a political accountability issue.",1779210023,2026-05-19,Tuesday,1,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,11.696080008068074,8.175829008714597,7.150701457592526,0.3,1779210023,3,5
IFCNd61FCzY,Students BOO AI At Commencement Ceremonies,2026-05-19,158705,4956,1100,998,"Krystal and Saagar discuss students across the country erupting in boos over pro-AI speeches at graduation. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=IFCNd61FCzY,Culture / Society,0.9,"Students protesting AI implementation at graduation ceremonies, a cultural/generational issue.",1779211803,2026-05-19,Tuesday,1,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,11.974802412004335,8.508354242749032,6.905753276311464,0.24324324324324326,1779211803,4,5
